params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.23607952320355902,0.005020979460282664,0.21774324523844676,0.015305746533590498
{'n_clusters': 100},0.3251727954015829,0.005323851726023379,0.2807219843496235,0.013700455817204627
{'n_clusters': 150},0.38469646890143494,0.004155026273925147,0.32718662335744864,0.008715730578677664
{'n_clusters': 200},0.4264590511065263,0.0019740746194538646,0.3494574043998228,0.012181041922404429
{'n_clusters': 250},0.46034929504267713,0.002297096926428137,0.3629012254540086,0.015686354685167703
{'n_clusters': 300},0.4882869550874781,0.0036832287503837558,0.37595895467296614,0.0199018793305585
{'n_clusters': 350},0.5131523538967772,0.004178674736086477,0.3794182784585855,0.01757395540712292
{'n_clusters': 400},0.5370580137351727,0.0034496454053083324,0.38824966779861214,0.01070551207775233
{'n_clusters': 450},0.561059735008657,0.0026843586373882823,0.3932385944190167,0.016149822895061644
{'n_clusters': 500},0.5840049187140576,0.00391920827099128,0.3990004429351838,0.014247465053880286
{'n_clusters': 550},0.6059903634485548,0.00457349218240504,0.40360696884689207,0.017244543448522782
{'n_clusters': 600},0.6267279309795134,0.003367282438975901,0.40552635464343717,0.016349867434418894
{'n_clusters': 650},0.646217298798518,0.004628727826628625,0.40859811014321573,0.016202824178662433
{'n_clusters': 700},0.6648423901375085,0.004342099474323817,0.4120574339288351,0.013518348994699843
{'n_clusters': 750},0.6827952817940314,0.004972375224978117,0.41051897239037355,0.011357535375271585
{'n_clusters': 800},0.7018045267281152,0.004216447764255346,0.4197386682415473,0.0074256929507739945
{'n_clusters': 850},0.7193738176611137,0.004399046421735119,0.4228119001919386,0.008216428557477576
{'n_clusters': 900},0.7368470010863926,0.0032170764769017045,0.4239650081204783,0.010401372834738664
{'n_clusters': 950},0.7538400616267509,0.0029492815661145435,0.4278037797135686,0.008011851334885575
