params,train_mean,train_std,test_mean,test_std
{'C': 1.0},0.33486813552356476,0.008117443785836936,0.28993060682120186,0.010862262309653084
{'C': 1.5},0.43250668283508853,0.005340169560681943,0.3494544514985974,0.01473938073284278
{'C': 2.0},0.5185285231049637,0.006085693023831223,0.3982245681381958,0.013841220523331844
{'C': 2.5},0.5754603346900187,0.0037683059417065587,0.4316344308282888,0.012746110489545881
{'C': 3.0},0.6287434242837779,0.004624360732823518,0.4596685368374428,0.01492996678713083
{'C': 3.5},0.6793385905276514,0.007811873732084551,0.4731116196663222,0.013040463582286907
{'C': 4.0},0.7259979101454699,0.0051490913092538,0.4842499630887347,0.01238540773541353
{'C': 4.5},0.7673762926828369,0.005797324896280778,0.49000885870367633,0.014319040661984734
{'C': 5.0},0.8075065676535116,0.007018681889565321,0.49922633987893106,0.012569677464841514
{'C': 5.5},0.8458133800448377,0.00502390224134176,0.5057574191643289,0.011290668058982357
{'C': 6.0},0.8722153932345105,0.003415511292278684,0.5099815443673409,0.01263836041181576
{'C': 6.5},0.8901686534720795,0.0031426359880553146,0.5149726856636645,0.014535603717861053
{'C': 7.0},0.9033217906035791,0.0018874359081401553,0.5161250553668979,0.013273984790686054
{'C': 7.5},0.914362543688372,0.0016505545033354465,0.5180451793887495,0.013105820628122593
{'C': 8.0},0.9205069740141149,0.0014715863526359426,0.5218861656577587,0.013574324175997817
{'C': 8.5},0.9264593736149415,0.0020428571031735764,0.5226546582016831,0.014017648232869136
{'C': 9.0},0.9307795581266133,0.0027896673168846986,0.5245747822235346,0.013644354626014836
{'C': 9.5},0.9331795275343863,0.0030313154142059635,0.5261117673113833,0.016800719661899062
{'C': 10.0},0.936443727349543,0.0037294492516973046,0.5268802598553078,0.017101029869666138
{'C': 10.5},0.9384598656706377,0.004012607329517316,0.5253440129927653,0.01607495129464638
