params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.1533011158847784,0.0062684397225260076,0.1332519104635566,0.009415113792322545
{'n_clusters': 100},0.24974705970928684,0.003860371162498144,0.22337513177378798,0.012041095765569419
{'n_clusters': 150},0.3209799922467954,0.004826052707345634,0.28271045863431077,0.010429377851085078
{'n_clusters': 200},0.3613818132887364,0.007616935958664513,0.31166480029861887,0.005603145558177838
{'n_clusters': 250},0.3998082459495914,0.008033268933657857,0.3414350114238132,0.006906914731689151
{'n_clusters': 300},0.43124820827286153,0.008556311650775634,0.3631055954124263,0.0067195775268008165
{'n_clusters': 350},0.45524567086044554,0.006296791510011843,0.3835587331667959,0.008084311393388706
{'n_clusters': 400},0.47823057774189515,0.0054075001891258235,0.39935518009426185,0.0066491872444189555
{'n_clusters': 450},0.5002026213520692,0.007528072400593986,0.4104961667671634,0.013776377096352871
{'n_clusters': 500},0.5175172188422095,0.005863907750240507,0.41981057389792,0.012755961505638461
{'n_clusters': 550},0.5333129827731482,0.004665103589215212,0.4281150913289771,0.016616932477206407
{'n_clusters': 600},0.5485520281678409,0.005457750522682019,0.43763377346803994,0.01656342436709401
{'n_clusters': 650},0.5630818667922558,0.00529756174206535,0.4439119484472228,0.01580447960219423
{'n_clusters': 700},0.5755870040912573,0.004189436956942673,0.44715101993937384,0.014372745857775102
{'n_clusters': 750},0.5901173296938126,0.0028432580682787303,0.4501893030448462,0.016920925393702945
{'n_clusters': 800},0.6027237456308129,0.0023170074736902206,0.4566682664107076,0.011973550072666513
{'n_clusters': 850},0.615279528656421,0.002053007318738864,0.4623381284635483,0.011813129558876324
{'n_clusters': 900},0.6271265149986064,0.0021987386401743285,0.4645656694928812,0.011274646563782891
{'n_clusters': 950},0.6392265890064686,0.0025776582743369876,0.4659826735414641,0.009339255737046014
{'n_clusters': 1000},0.6500102713941993,0.002436167988235306,0.46821021457079687,0.009384723465234644
{'n_clusters': 1050},0.6610977256198559,0.001827404029081959,0.47266611701102185,0.01147714084629876
{'n_clusters': 1100},0.6700587641648165,0.0026043135111763443,0.47671695605626174,0.012788018134492997
{'n_clusters': 1150},0.6804881571401568,0.0022339343107452294,0.47772848651907995,0.010587999978868107
{'n_clusters': 1200},0.6903099295483599,0.002435441105958481,0.4779317360504371,0.014430982386576374
{'n_clusters': 1250},0.7003848536983106,0.003115105369560399,0.47853881840443985,0.011917113135206003
{'n_clusters': 1300},0.710510474835725,0.0034157372868408855,0.48319550923134347,0.010805572023006221
{'n_clusters': 1350},0.7198765510413964,0.003553660996801427,0.48521980072931914,0.00923142945890317
{'n_clusters': 1400},0.7297995123810989,0.0036632299331092856,0.487447341758652,0.009624290788490397
{'n_clusters': 1450},0.740077006622262,0.0029358760174160816,0.49068682344158265,0.008924230751072397
{'n_clusters': 1500},0.7496455888430745,0.0036411715771223646,0.49331942786590044,0.010923826836046225
{'n_clusters': 1550},0.758910514562889,0.002782496623912302,0.49554799437218255,0.011156558251086501
{'n_clusters': 1600},0.7689854387128399,0.002806012075136836,0.49696581880232493,0.011631970262058096
{'n_clusters': 1650},0.777237744650449,0.0027264035183875213,0.4961550767261853,0.010322063015296258
{'n_clusters': 1700},0.7865025294029072,0.0028650899090263016,0.49716824795212256,0.009460325239168652
{'n_clusters': 1750},0.7963749347225025,0.0026665099853754246,0.4995990385128123,0.012160639631324058
