params,train_mean,train_std,test_mean,test_std
{'var_smoothing': 5},0.6164242173510154,0.010922322045391966,0.21790974258716195,0.01682973983748938
{'var_smoothing': 10},0.6573861170097188,0.008987390383680663,0.2510043988269795,0.01897476342929065
{'var_smoothing': 20},0.7113601841688661,0.00334742742473315,0.313974421635712,0.025053445662090095
{'var_smoothing': 30},0.6754434387551503,0.0051202600900782345,0.30994134897360703,0.02785464008776695
{'var_smoothing': 40},0.5518563185665443,0.008469007215050194,0.2772499185402411,0.019284232593861035
{'var_smoothing': 50},0.3831727097075902,0.011470700189230324,0.24496578690127077,0.020812631233563597
{'var_smoothing': 60},0.24596451268679848,0.009579697590225384,0.20017676767676768,0.018378132499805487
{'var_smoothing': 70},0.19874885059840125,0.006632685252494297,0.17354268491365263,0.017332608192168072
{'var_smoothing': 80},0.16656703065868156,0.006846337041014854,0.15053437601824698,0.01213435937358695
{'var_smoothing': 90},0.1451783143602559,0.004321252876042464,0.1347922776148583,0.008112278951790529
