params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.12535470911065616,0.0057980600076852126,0.10813921054682533,0.009506113211955467
{'n_clusters': 100},0.20013217611948905,0.009467950311186598,0.16970351410440995,0.011234330348992955
{'n_clusters': 150},0.24964574262564518,0.0022641949198184924,0.20879182407737837,0.016230752366678772
{'n_clusters': 200},0.2856933127008384,0.006663911967931381,0.22620524305854653,0.008420492913836725
{'n_clusters': 250},0.3152597675960901,0.006272499884866664,0.24584722854599672,0.01182757612756975
{'n_clusters': 300},0.33834608126768095,0.00613847872014641,0.2624527767864834,0.01295284091643753
{'n_clusters': 350},0.3626472131714772,0.004704929023768061,0.27926321532144605,0.009981954875684587
{'n_clusters': 400},0.3807719372438959,0.004296673163338586,0.28493348756506653,0.012583038955364488
{'n_clusters': 450},0.40011154362459117,0.0030944973848575008,0.28756752765711335,0.008648953310402422
{'n_clusters': 500},0.4163629268667763,0.002219249199641087,0.2922252439609663,0.009389466472660556
{'n_clusters': 550},0.43210814759282223,0.003249916816100426,0.3041736911837696,0.010154399934628838
{'n_clusters': 600},0.44800492104226136,0.005037529303029392,0.3100461874817978,0.013630040753352324
{'n_clusters': 650},0.46157319569793265,0.004349052736557691,0.3151083518944661,0.015167451724432878
{'n_clusters': 700},0.4747366761819632,0.0037824561535762147,0.3191579603673669,0.016364987348752764
{'n_clusters': 750},0.48810249608335016,0.004206101233698035,0.32179138517324407,0.012779253596655422
{'n_clusters': 800},0.5007087454225656,0.004684237737020079,0.3266521459130642,0.013510829030064137
{'n_clusters': 850},0.5133656533036021,0.00453512517749082,0.33049850485460786,0.01329310232672405
{'n_clusters': 900},0.5257694991493902,0.004789123190481001,0.33394062078272607,0.012594567621087628
{'n_clusters': 950},0.5375657756888979,0.006164034652974134,0.3371803075610466,0.012343183204379922
{'n_clusters': 1000},0.5491089261170862,0.0055711172625606716,0.33839549774600164,0.008901446556131551
{'n_clusters': 1050},0.5596901024896758,0.005612841556731508,0.3414341910422538,0.009794125440920103
{'n_clusters': 1100},0.5728532369629223,0.003431075948798286,0.3379937158772545,0.01499814860055724
{'n_clusters': 1150},0.5853077285353171,0.0036441178646535663,0.34285263075856576,0.012259799485301122
{'n_clusters': 1200},0.5961421335409398,0.004025771529117824,0.3446757236790831,0.01292567066274851
{'n_clusters': 1250},0.606925841559099,0.0034204031777289082,0.34832088404316847,0.014144538694228244
{'n_clusters': 1300},0.6178614098657926,0.003837842464184649,0.3519668647888133,0.014272715404765312
{'n_clusters': 1350},0.6280375613928857,0.004173570850475984,0.35196645459803355,0.015594202181160173
{'n_clusters': 1400},0.637960625254302,0.003205069615853416,0.3525747675243756,0.016638820598275327
{'n_clusters': 1450},0.6486431315257475,0.0035078474272047084,0.3533853045051253,0.015389881406355194
{'n_clusters': 1500},0.6589205873212678,0.0024241868606638597,0.3507535204623671,0.01614734077611071
{'n_clusters': 1550},0.6699574214507463,0.001964990766386532,0.3515638523477269,0.016478481481418426
{'n_clusters': 1600},0.6809436226688325,0.003147200047633915,0.3550065835620147,0.016434854315222888
{'n_clusters': 1650},0.6913223186567092,0.002979555081863239,0.3572337144005677,0.0156429149092056
{'n_clusters': 1700},0.7013972043610174,0.0035522032296153245,0.358043430999758,0.01621758582798564
{'n_clusters': 1750},0.711573394333753,0.0036122041187177634,0.3570304648692107,0.01466651984560788
