params,train_mean,train_std,test_mean,test_std
{'n_clusters': 500},0.39265604255750064,0.005983930931818542,0.14084555229716517,0.01413460493442047
{'n_clusters': 550},0.4184833954404568,0.006273782071606609,0.1444753991528185,0.0135341339862487
{'n_clusters': 50},0.10795052598957944,0.004558664118267026,0.07426278918214403,0.014113223301431436
{'n_clusters': 100},0.15920215881409744,0.005655262254394668,0.10492505702183122,0.010539718806545363
{'n_clusters': 150},0.19834598120349917,0.004917052814126927,0.11623492994460735,0.014006214961718045
{'n_clusters': 200},0.22992403136040807,0.005009413509639294,0.12268980123818833,0.013750387609454691
{'n_clusters': 250},0.2590804888983199,0.004989183760729461,0.12834066471163247,0.015130648924474783
{'n_clusters': 300},0.2845042090870279,0.004647290589101782,0.12955197132616486,0.014853400802393972
{'n_clusters': 350},0.3120464411676852,0.005573819551905041,0.13277859237536657,0.01505902245116838
{'n_clusters': 400},0.3385799986057065,0.00524835059856576,0.1372140762463343,0.014055409033354976
{'n_clusters': 450},0.3669294451882373,0.007105626089142933,0.13681166503747147,0.015256364437121929
{'n_clusters': 500},0.39265604255750064,0.005983930931818542,0.14084555229716517,0.01413460493442047
{'n_clusters': 550},0.4184833954404568,0.006273782071606609,0.1444753991528185,0.0135341339862487
