params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.07649701337564534,0.0024475230195556124,0.07324882348033514,0.0007268138771236393
{'n_clusters': 100},0.1268359354799588,0.0020365496968896353,0.12205023468337714,0.006511845365557688
{'n_clusters': 150},0.1690466075094188,0.0025442864467538156,0.16168727749256834,0.004305427780523087
{'n_clusters': 200},0.20633002169726136,0.0010658887529971452,0.1976213750551728,0.00666045050203156
{'n_clusters': 250},0.23690527455492472,0.0028404914989861667,0.22774947353718494,0.007977247363998727
{'n_clusters': 300},0.2648286495223455,0.0027765814024899404,0.2510986054337641,0.010572720493353163
{'n_clusters': 350},0.2878719322658333,0.004037968233845998,0.272219503596712,0.009316569722725364
{'n_clusters': 400},0.3088517108486423,0.004138031024652472,0.2924619311165306,0.007810794222718737
{'n_clusters': 450},0.32910966204167535,0.0024430432752484397,0.31235912274682825,0.006962658236398174
{'n_clusters': 500},0.3478219992210355,0.0014695185029573053,0.32779983213472486,0.008405041892628199
{'n_clusters': 550},0.36494162417267495,0.0017029580408463455,0.343868135236647,0.008697565842222012
{'n_clusters': 600},0.38166113621368214,0.0015981694380903214,0.35937159956340453,0.010903401640913175
{'n_clusters': 650},0.39645839872486355,0.002477508474393505,0.37321162953132575,0.009995470153125545
{'n_clusters': 700},0.411114435228654,0.003195080298370029,0.3869889981362641,0.011167140010916864
{'n_clusters': 750},0.4250800368938575,0.003361044180452163,0.3972513169327324,0.010922501716563207
{'n_clusters': 800},0.4361113021906742,0.0031638086347100434,0.4068231688752052,0.009858549456415705
{'n_clusters': 850},0.4485626568477235,0.0037996540389377063,0.4179328615730065,0.008127000049520583
{'n_clusters': 900},0.45940563023991327,0.0034514714273956447,0.42668880080936233,0.008754915110109975
{'n_clusters': 950},0.47006813301154154,0.002976751494435028,0.43453465060589397,0.008722827782485489
{'n_clusters': 1000},0.4808483253024824,0.0031120602461124493,0.4445144884517024,0.00787896747505524
{'n_clusters': 1050},0.4915029713954417,0.002215801407529595,0.4543374389503584,0.008704613087009093
{'n_clusters': 1100},0.501914423629073,0.004596860999114655,0.4628422008297915,0.007275082995339098
{'n_clusters': 1150},0.5104742373360094,0.004523706395068201,0.47150404213317937,0.00760327164122845
{'n_clusters': 1200},0.518892821649984,0.003554980622502325,0.47900472991588317,0.009143695027194245
{'n_clusters': 1250},0.5272094156441428,0.0034402399041189515,0.4870702712488903,0.009312344914817822
{'n_clusters': 1300},0.5340274642918772,0.004191321059523093,0.4925308620633442,0.007370529236904273
{'n_clusters': 1350},0.5412691881917718,0.00450683162171456,0.49802294854833773,0.006738543220850147
{'n_clusters': 1400},0.5478047728213371,0.00455638304375477,0.5032639512522865,0.006900198646653836
{'n_clusters': 1450},0.5546384997395849,0.004450247135341317,0.5077203990193642,0.007236746964881806
{'n_clusters': 1500},0.5616448381374921,0.004253367087035694,0.5130242108376825,0.007434291623377256
{'n_clusters': 1550},0.5673958462850652,0.004181575744301918,0.5172609916935156,0.007461213418356117
{'n_clusters': 1600},0.573178238981569,0.003862966781175681,0.521372198646026,0.007863778006914556
{'n_clusters': 1650},0.578686018798548,0.004035775889520474,0.5256089992020441,0.006843887447229915
{'n_clusters': 1700},0.5847587038762071,0.003979928203231532,0.5303792315135188,0.006325662655776381
{'n_clusters': 1750},0.5901488012527942,0.004038324802404083,0.5335802997757428,0.007729004545729228
