params,train_mean,train_std,test_mean,test_std
{'max_depth': 5},0.1497504543384534,0.01591534070134582,0.07806046481517447,0.006431559619665099
{'max_depth': 10},0.3260736219818946,0.032147392788199246,0.11256605779354192,0.013220744910085283
{'max_depth': 20},0.43061184599735264,0.06451690285678228,0.12751258121999504,0.016932003291476982
{'max_depth': 30},0.43674780917359346,0.06729602715499428,0.13194147730950995,0.01269954441762859
{'max_depth': 40},0.43716300216635384,0.06754056068723756,0.1406147676435213,0.01406777619363601
{'max_depth': 50},0.43743978685461593,0.06765016738696146,0.14836435621973948,0.01770075807191547
