params,train_mean,train_std,test_mean,test_std
{'max_leaf_nodes': 100},0.295602874194996,0.0048397817892825165,0.18317584526797578,0.015577911399998446
{'max_leaf_nodes': 200},0.4140739447294292,0.005289254255755747,0.21043924405728628,0.013514695421754623
{'max_leaf_nodes': 300},0.5046079080906304,0.005615277509412271,0.22272774250701316,0.019804676663063882
{'max_leaf_nodes': 400},0.5766123347489917,0.005903807393009986,0.22426177469363648,0.017125982264300756
{'max_leaf_nodes': 500},0.6317198083747142,0.0064138562288342,0.22925586889118557,0.014241244425607064
{'max_leaf_nodes': 600},0.680106943790469,0.0066280563740030085,0.22733279196810866,0.01840652110176774
{'max_leaf_nodes': 700},0.7273419409293587,0.00631435496795973,0.2323261479403514,0.02104340887608474
{'max_leaf_nodes': 800},0.7758252299254638,0.00598844395408754,0.23539937989074264,0.016301698687136646
{'max_leaf_nodes': 900},0.8236362731664706,0.0075372156358758996,0.2361708253358925,0.021430877163849938
{'max_leaf_nodes': 1000},0.8721192396541604,0.006534106551849732,0.24039347408829176,0.019819933132446083
