params,train_mean,train_std,test_mean,test_std
1e-05,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
0.0001,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
0.001,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
0.01,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
0.1,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
1.0,0.007939995103725977,1.9269564293084564e-05,0.007939996979961662,7.707730305608506e-05
10.0,0.134148281155255,0.002039282941371012,0.13174742905200051,0.004601198110147438
