params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.24481558508094498,0.003013915666030394,0.2257987597814853,0.011982612389873127
{'n_clusters': 100},0.3372688420934297,0.009577451575112934,0.3037627343865348,0.007874082763913978
{'n_clusters': 150},0.389977774562932,0.007103163861055492,0.3302569024066145,0.014266880159792675
{'n_clusters': 200},0.43308314359088235,0.0056138791337529215,0.363669717997933,0.014757500848077183
{'n_clusters': 250},0.4679342783137049,0.004530509495958554,0.38018160342536544,0.014746248566799052
{'n_clusters': 300},0.4957755083423713,0.0018939432318699,0.39247231655101134,0.019044115370407476
{'n_clusters': 350},0.5212171375443103,0.001986087955332336,0.399380628967961,0.017814299079067276
{'n_clusters': 400},0.5449303980767441,0.0037627977615392358,0.40860180126974754,0.017471275244266508
{'n_clusters': 450},0.5688361500604013,0.004836179155817531,0.40745238446773957,0.00764157336760024
{'n_clusters': 500},0.5889014257636308,0.006808780922754662,0.410524139967518,0.01141238219147721
{'n_clusters': 550},0.6105986401202312,0.004684130283279047,0.4109102318027462,0.009648744377717547
{'n_clusters': 600},0.6300880079392357,0.00421892569807229,0.41782075889561493,0.008114892781231425
{'n_clusters': 650},0.6491933143084083,0.003271866483488132,0.4228119001919386,0.009543980615571218
{'n_clusters': 700},0.6677222520670485,0.003653392013881733,0.42934002657611103,0.014457780745080613
{'n_clusters': 750},0.6865392359130628,0.004835492465985472,0.4366359072789015,0.01718902350814627
{'n_clusters': 800},0.7048764654552022,0.004804732088593927,0.43893843200944926,0.02033264927142336
{'n_clusters': 850},0.7240780175499865,0.004870194802004608,0.43740292337221315,0.016586569724269532
{'n_clusters': 900},0.7420312777875554,0.0031223673390241417,0.4443112357891629,0.019403330378290465
{'n_clusters': 950},0.759407985124069,0.0038706567710763275,0.4431603425365422,0.01975999142992643
{'n_clusters': 1000},0.776592938171451,0.004142614664055087,0.44431345046508197,0.01604750965133505
{'n_clusters': 1050},0.7920500293482657,0.003926912819812441,0.4439273586298539,0.01683697151820846
{'n_clusters': 1100},0.8092357656303705,0.00491173449738102,0.45583567104680356,0.01027164314349354
{'n_clusters': 1150},0.8251727032563213,0.005799154768151817,0.45544662631034993,0.012465257630754699
{'n_clusters': 1200},0.8401496254755847,0.0046095882334774565,0.46005462867267094,0.013757168773589382
{'n_clusters': 1250},0.8540704247804409,0.004001959058371858,0.4619747526945224,0.014788706064348286
{'n_clusters': 1300},0.8665511318663194,0.003680245580657505,0.4642772774250702,0.018380422568276135
{'n_clusters': 1350},0.8779760846188365,0.002969838752558108,0.4646611545843792,0.020947545998618398
{'n_clusters': 1400},0.890264760979799,0.0038056383255120996,0.46696367931492694,0.02446668453559456
{'n_clusters': 1450},0.9023616830516298,0.0036780208091161185,0.4704207884246272,0.022751956584018275
