params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.2335831237796512,0.007713899814169221,0.21121364240366156,0.010993768648088667
{'n_clusters': 100},0.328245932017069,0.007991508321835445,0.2814860475417097,0.015503645470231486
{'n_clusters': 150},0.3923773293170285,0.003845141147245525,0.3352369703233427,0.023757872493534893
{'n_clusters': 200},0.43173966567856226,0.0036668188850809374,0.36135390521187066,0.020001906455283488
{'n_clusters': 250},0.4661092031922805,0.005961249511959203,0.3767208031891333,0.016412834653251177
{'n_clusters': 300},0.493566878570053,0.003811522329627835,0.38210025099660416,0.015104879857882485
{'n_clusters': 350},0.5203521239022043,0.0066678166181028216,0.3890166838919238,0.00844767755885691
{'n_clusters': 400},0.5457942599030817,0.00433486214080387,0.39900339583640926,0.017564370558346764
{'n_clusters': 450},0.5669162113922873,0.006963553979580417,0.39631330282002064,0.008626934663823225
{'n_clusters': 500},0.5871733796025407,0.005702297974370944,0.39900413406171553,0.011501226264430339
{'n_clusters': 550},0.6070465324355927,0.005234663159595365,0.4001528126384173,0.00971945419815075
{'n_clusters': 600},0.6267278849068826,0.0044142144866065516,0.40053742802303266,0.009743525260214953
{'n_clusters': 650},0.6469851452623975,0.004310444299119798,0.40860253949505393,0.010962300195240225
{'n_clusters': 700},0.6673381445445858,0.005506998073044004,0.4120596486047542,0.012453874133759769
{'n_clusters': 750},0.68596346624673,0.005137366773715926,0.4158954672966189,0.007462546364548114
{'n_clusters': 800},0.7043964807881736,0.006348185032783856,0.41935183818101285,0.007269074244123408
{'n_clusters': 850},0.7219655874306492,0.005988577018363792,0.4228082090654068,0.00961414213450814
{'n_clusters': 900},0.7403989705531387,0.006438562233510804,0.42780230326295576,0.008025442979315142
{'n_clusters': 950},0.757776092543329,0.005264842785397957,0.43279270633397315,0.01230817272925239
{'n_clusters': 1000},0.7739048305310423,0.005698989398759574,0.43701904621290416,0.010511519186769739
{'n_clusters': 1050},0.7910901060868396,0.006691487251214317,0.4423940646685368,0.009950640636538118
{'n_clusters': 1100},0.8070274583664674,0.004071079727990923,0.44046951129484724,0.017410201452058988
{'n_clusters': 1150},0.8235404420945354,0.00449926814420555,0.44661228406909786,0.019788942029196153
{'n_clusters': 1200},0.8396696408085562,0.003997385686187,0.4500686549534918,0.02037750414399228
{'n_clusters': 1250},0.855126547694848,0.0032269098802514434,0.45429425660711653,0.02076081559451889
{'n_clusters': 1300},0.8676073008533572,0.003408625806275654,0.45736453565628227,0.02110183773289902
{'n_clusters': 1350},0.879800100069754,0.0030833485475441533,0.4619673704414587,0.02535746914662618
{'n_clusters': 1400},0.891416761038772,0.003156248099770155,0.46273881588660865,0.020620897894818333
{'n_clusters': 1450},0.9030335602256822,0.003176878669588548,0.46427358629853827,0.019201751094283355
