params,train_mean,train_std,test_mean,test_std
{'var_smoothing': 1e-06},0.9581309266361023,0.0016961099655362403,0.45606077386592503,0.016467976194722678
{'var_smoothing': 1e-05},0.9581309266361023,0.0016961099655362403,0.45606077386592503,0.016467976194722678
{'var_smoothing': 0.0001},0.958181572362709,0.001839216051996558,0.45606077386592503,0.016467976194722678
{'var_smoothing': 0.001},0.9580803193551384,0.0019088844835691288,0.45970593423001044,0.016170869670319863
{'var_smoothing': 0.01},0.9555995373707665,0.001909339023563679,0.47043837088629925,0.013766641297389203
{'var_smoothing': 0.1},0.9313995943984699,0.0023183792171517273,0.503445397454356,0.01248130878516719
{'var_smoothing': 1.0},0.7245852708335335,0.005438753557187106,0.35378626599231305,0.014866308958432065
{'var_smoothing': 10.0},0.6238361446709534,0.008258670092219223,0.2839205214345192,0.01147829826085852
{'var_smoothing': 100.0},0.41783062772123064,0.00493139522654416,0.2723818548006678,0.016313855468928454
