params,train_mean,train_std,test_mean,test_std
{'max_leaf_nodes': 100},0.19420839460607636,0.004753484439629884,0.16403406224234893,0.006434072034448094
{'max_leaf_nodes': 200},0.27804820442829725,0.004685075133992158,0.21263715754197277,0.005815320001234243
{'max_leaf_nodes': 300},0.3465979258575781,0.002434987520406881,0.2363320330285616,0.007800570502830207
{'max_leaf_nodes': 400},0.3968207119492261,0.002421301334040273,0.25293840165060766,0.009235114701070274
{'max_leaf_nodes': 500},0.44182883359123953,0.002275132658140745,0.26184651481404,0.011245642164107261
{'max_leaf_nodes': 600},0.4843560450967389,0.003002359678315647,0.26873218233800544,0.009026293414343037
{'max_leaf_nodes': 700},0.5227319986287722,0.002036970007376086,0.27055507016313285,0.012712447348825923
{'max_leaf_nodes': 800},0.5575133999083712,0.0034291002328451507,0.2729858607238226,0.013218244593811112
