params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.16448956681372126,0.005158599706765994,0.15370709917182482,0.00584149856583813
{'n_clusters': 100},0.2496459220386443,0.0036492011697157717,0.23147045190718205,0.003315015251332102
{'n_clusters': 150},0.30437449900521896,0.004602659566695491,0.2713645816669333,0.009022689609687648
{'n_clusters': 200},0.34649690352386353,0.005192009620183066,0.3053862151286563,0.004420321614844864
{'n_clusters': 250},0.3790503029196262,0.0026449265665015416,0.32705495325876066,0.007474943466416521
{'n_clusters': 300},0.4075536973494933,0.003100230817358237,0.3479145900758443,0.006574565149884968
{'n_clusters': 350},0.4304371974408017,0.004304757373642242,0.35439745025411323,0.007898412616829232
{'n_clusters': 400},0.4481570504502946,0.0037582166312839635,0.3653323160601996,0.008506465761528042
{'n_clusters': 450},0.4654213738550407,0.0044767131980987755,0.3793023885409104,0.00872462100892159
{'n_clusters': 500},0.4820778588340078,0.004983270728693241,0.389631607660723,0.00966564632400157
{'n_clusters': 550},0.49584843446139254,0.00315689029714227,0.3959097826399058,0.010087902422679568
{'n_clusters': 600},0.5107329854002672,0.002900610490773353,0.4005660632760296,0.012450322164110343
{'n_clusters': 650},0.5244024618026522,0.0029741270407898277,0.4044134476945227,0.012861823094013132
{'n_clusters': 700},0.5374139410307917,0.0023807576548482714,0.40724848126863805,0.013660024457349016
{'n_clusters': 750},0.5497164441625098,0.003850955572309846,0.40805860805860805,0.01310384215323917
{'n_clusters': 800},0.5612090898314479,0.0035834985846539156,0.4086665107941704,0.013540033569537702
{'n_clusters': 850},0.5735117083000938,0.003743346690515406,0.4119064026678808,0.013111034094109918
{'n_clusters': 900},0.5850548074674253,0.00400262291287875,0.4141331233156541,0.015515310497493905
{'n_clusters': 950},0.5962940835359739,0.0031981772840359813,0.41271693964863065,0.011637963145376608
{'n_clusters': 1000},0.6080396887184465,0.002312109279039809,0.41919713358683125,0.010028846506356642
{'n_clusters': 1050},0.6190258130452473,0.0015614407212046527,0.4230455434822735,0.013002240211813287
{'n_clusters': 1100},0.6279362571244581,0.001816885052875862,0.42730004224965035,0.01567027643245696
{'n_clusters': 1150},0.6390742930006503,0.002346465350359695,0.42871745648901305,0.014317382681857092
{'n_clusters': 1200},0.6493011030695642,0.002822734334305222,0.43317376912001776,0.013137895124802922
{'n_clusters': 1250},0.6600848751637944,0.002454492487914001,0.43438813892341327,0.012150504617888965
{'n_clusters': 1300},0.6708178990097042,0.003180992784810591,0.4384383626824836,0.01345005162440275
{'n_clusters': 1350},0.6810953163595821,0.0030628006801425006,0.4406650833302569,0.013579444836491294
{'n_clusters': 1400},0.6916765183626,0.0031433501093936105,0.4432983030407443,0.010652051210931532
{'n_clusters': 1450},0.7014982779555888,0.0036027728191422395,0.4471456874592373,0.011169735225533512
{'n_clusters': 1500},0.7108137468802963,0.003776334407674472,0.4503853742375579,0.010733060380320571
{'n_clusters': 1550},0.7199773939621118,0.003534960554431087,0.45018294508776024,0.011061112407555359
{'n_clusters': 1600},0.7293941158943898,0.004037013797678388,0.45301715828031613,0.010984658004979364
{'n_clusters': 1650},0.7386589647229191,0.0040907570569233,0.458283392605901,0.009395248165595447
{'n_clusters': 1700},0.747923916073162,0.003558726371196353,0.45848561666030874,0.00933363440316355
{'n_clusters': 1750},0.7566825383094811,0.0033260499589359443,0.4590929041097015,0.011296914971644516
