params,train_mean,train_std,test_mean,test_std
"{'max_leaves': 10, 'n_estimators': 1}",0.02308493832879477,0.0029834972412263907,0.015390204470854985,0.0017593614931498338
"{'max_leaves': 10, 'n_estimators': 2}",0.05483393858305787,0.011614211015550907,0.03230795451173811,0.005296525812715839
"{'max_leaves': 10, 'n_estimators': 3}",0.11172407858735814,0.02650034590082761,0.04699276109830374,0.012516250930342483
"{'max_leaves': 10, 'n_estimators': 4}",0.17660307500934347,0.031054133532336235,0.06250033638019034,0.013934951415162567
"{'max_leaves': 10, 'n_estimators': 5}",0.21751527357869832,0.0342480846306981,0.07025467602965113,0.01091606119319748
"{'max_leaves': 10, 'n_estimators': 6}",0.24086445576371776,0.03574252587641422,0.0758937190400848,0.01105880710945145
"{'max_leaves': 10, 'n_estimators': 7}",0.26271571982232206,0.040117021253666306,0.07965296604526609,0.01172439592242544
"{'max_leaves': 10, 'n_estimators': 8}",0.2843611579991844,0.04709428577583889,0.08364771368422215,0.012463490831560101
"{'max_leaves': 10, 'n_estimators': 9}",0.3064765969028208,0.050639341068035935,0.08787713394417676,0.012931527537720129
"{'max_leaves': 10, 'n_estimators': 10}",0.32894449321954256,0.05742512044360749,0.08999222358000984,0.013690964575908916
"{'max_leaves': 10, 'n_estimators': 11}",0.3502964138549458,0.06155220905238826,0.0929290468951936,0.014262301534927288
"{'max_leaves': 10, 'n_estimators': 12}",0.3714133341269621,0.06730369417476482,0.09492607570934819,0.012911789596859014
"{'max_leaves': 10, 'n_estimators': 13}",0.3894465496452501,0.06897984427823751,0.0970405443355991,0.012507605755996864
"{'max_leaves': 10, 'n_estimators': 14}",0.39749402675779594,0.06835018871037027,0.0975103035839843,0.012460007219082922
"{'max_leaves': 10, 'n_estimators': 15}",0.4061582439584475,0.06637688636759072,0.0988022105181083,0.011340761313553608
"{'max_leaves': 10, 'n_estimators': 16}",0.4176125276017813,0.06658309957792503,0.10044691989597401,0.011116790644294022
"{'max_leaves': 10, 'n_estimators': 17}",0.4350287830587874,0.06809145691795762,0.10338374321115773,0.0103500778043565
"{'max_leaves': 10, 'n_estimators': 18}",0.44586614977283456,0.06973159640275631,0.10291398396277256,0.010428102791500965
"{'max_leaves': 10, 'n_estimators': 19}",0.45646875766266853,0.06930290278104582,0.10397114927483331,0.009915040716310972
"{'max_leaves': 50, 'n_estimators': 1}",0.02308493832879477,0.0029834972412263907,0.015390204470854985,0.0017593614931498338
"{'max_leaves': 50, 'n_estimators': 2}",0.05768278530898359,0.012633390069695962,0.03360027545225023,0.005102655832852775
"{'max_leaves': 50, 'n_estimators': 3}",0.11639395384315783,0.027403524005355503,0.04793269360146227,0.012959157470581803
"{'max_leaves': 50, 'n_estimators': 4}",0.18133181681237734,0.030574015474735133,0.06332193205741164,0.013825695395077187
