params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.05916551294108886,0.0027220679798077756,0.05520341475124232,0.005143248714396246
{'n_clusters': 100},0.09856732462649476,0.00591867615336984,0.09239288689365417,0.006081868225335366
{'n_clusters': 150},0.13077454263508687,0.00408310999120329,0.12142240456713324,0.0033199836926580896
{'n_clusters': 200},0.1580388762384472,0.0034862219097814826,0.14539924345380095,0.003526841429513766
{'n_clusters': 250},0.18194514005099888,0.0027856747003486854,0.16840331676252285,0.006452103469918506
{'n_clusters': 300},0.20524730077213235,0.0038852538386323562,0.18899088167093817,0.006509364450193816
{'n_clusters': 350},0.22395966996052544,0.0034493199801860514,0.20600057780642186,0.006587750832968661
{'n_clusters': 400},0.24264847311404053,0.0036027705793165382,0.22175510621403913,0.009024372455627545
{'n_clusters': 450},0.26134511170946256,0.0025974391799915716,0.23882791189171124,0.009572987521948642
{'n_clusters': 500},0.2759776058773705,0.002496687341923532,0.2523541425400965,0.009412254763307214
{'n_clusters': 550},0.2919125189685067,0.003645711343422749,0.26572338241535887,0.008943091411918444
{'n_clusters': 600},0.3052347658502006,0.004182924032717932,0.2781511012058581,0.007553781898721093
{'n_clusters': 650},0.31843932936816516,0.0032667614372712843,0.28900976429812325,0.006928917574868184
{'n_clusters': 700},0.33029440529565324,0.003042809659182038,0.2997742063312651,0.006251234402688888
{'n_clusters': 750},0.34250254300993727,0.003465982597762141,0.3097854758220124,0.006247519797040036
{'n_clusters': 800},0.3534082618009933,0.0032965720495001754,0.3177569044469129,0.006275964843142251
{'n_clusters': 850},0.3644552019827528,0.0028281290176783375,0.3274229675984165,0.006525798804635458
{'n_clusters': 900},0.37506277940846366,0.0026065292045009685,0.33661832930809304,0.007721882924366945
{'n_clusters': 950},0.38416396804358505,0.003518230948916988,0.34295773551891123,0.006651498177848281
{'n_clusters': 1000},0.3939634266514213,0.0032409916937202674,0.3530318091989816,0.008811734993928368
{'n_clusters': 1050},0.40282137679923613,0.003023156603032738,0.35996759418092,0.009078315028353682
{'n_clusters': 1100},0.4120245637564318,0.0023302635314756456,0.3680330961135574,0.008083778201589694
{'n_clusters': 1150},0.4200979417311629,0.0023349954700743972,0.3740587128549321,0.007997224460662216
{'n_clusters': 1200},0.42827330664013913,0.002051554991113652,0.3802098739493522,0.0076577408110841145
{'n_clusters': 1250},0.43550717878583123,0.0017309737378999877,0.386486539996448,0.009499474047753574
{'n_clusters': 1300},0.44391007867370913,0.0021007258270731477,0.3920728179902876,0.009308275416519997
{'n_clusters': 1350},0.45097133718528803,0.0019739536551841874,0.3972196932109912,0.009703706524563819
{'n_clusters': 1400},0.45820521302433015,0.002392473322082378,0.40242936277092556,0.010042713311298756
{'n_clusters': 1450},0.46456035781125016,0.0025813491593786007,0.4081724739364092,0.010131102260865887
{'n_clusters': 1500},0.4717157684307257,0.0025731434127202633,0.4127545547073641,0.01178014924793105
{'n_clusters': 1550},0.47821997805251415,0.0029259083994201338,0.4175248067190239,0.01169717644956862
{'n_clusters': 1600},0.4839160565452615,0.0026345634035107126,0.4217615530995335,0.01045707435501562
{'n_clusters': 1650},0.48969844154728637,0.002399022301489377,0.42568449523546104,0.010609960799820304
{'n_clusters': 1700},0.49503362158021413,0.0027490609489787734,0.43101965989797864,0.011471414716584001
{'n_clusters': 1750},0.5004394086151438,0.0027818969203938955,0.4339069682410365,0.011270326466062191
