params,train_mean,train_std,test_mean,test_std
{'n_clusters': 50},0.061966455358420734,0.0026003963373078384,0.058310488506468895,0.004061315286264369
{'n_clusters': 100},0.09846534754118275,0.0038212317970007285,0.09151400254664291,0.001172948004276008
{'n_clusters': 150},0.13107270646831087,0.0016582153057017194,0.123242657322475,0.005050386532077879
{'n_clusters': 200},0.15781921517384756,0.003352121500064248,0.147721663771232,0.005705700011632067
{'n_clusters': 250},0.18254930100489958,0.0036681181836217772,0.16978434897143854,0.007546562077738523
{'n_clusters': 300},0.20398413754212474,0.002313794333209256,0.18921070618366148,0.008385034199717934
{'n_clusters': 350},0.22493254819607772,0.0036019108228920807,0.20713041295823,0.006888168323512442
{'n_clusters': 400},0.24295446469469234,0.004398066230866705,0.22464238008177348,0.005984579077114209
{'n_clusters': 450},0.2620748010101534,0.003268618459069615,0.2382313459688349,0.010394603892313888
{'n_clusters': 500},0.2762287087378252,0.0036661399150043727,0.2507533498440583,0.007364299230301735
{'n_clusters': 550},0.29126918234396765,0.0026934633361516552,0.26362051080806315,0.007802623906321734
{'n_clusters': 600},0.3044109863052246,0.0035941609763757614,0.27564016489448734,0.006581669483438168
{'n_clusters': 650},0.3175998533937051,0.0037666659023382087,0.28841321807543185,0.006166249572160277
{'n_clusters': 700},0.3297844355376028,0.003013285971520738,0.29763998187977,0.00598580916241965
{'n_clusters': 750},0.3424319397012855,0.0030092459657360734,0.3073689181712437,0.007033936689594811
{'n_clusters': 800},0.35441254151333035,0.0027629545508950698,0.3188552439281814,0.008025634444735107
{'n_clusters': 850},0.36588316464172904,0.0028181997240208324,0.32673244164386617,0.007523038476541059
{'n_clusters': 900},0.37500787468375,0.0025172203309121624,0.3349863315192418,0.007792709659230663
{'n_clusters': 950},0.38372460713421147,0.0023763803172221396,0.34201620950910194,0.007633401588929376
{'n_clusters': 1000},0.3916645966979125,0.002421203503346677,0.3494226565324976,0.007203804781133927
{'n_clusters': 1050},0.40021656665290467,0.002883142742156349,0.35478928239023133,0.006281207523971413
{'n_clusters': 1100},0.41120074112237326,0.002398880945319331,0.3657108186224665,0.009097279585924477
{'n_clusters': 1150},0.4197056451801294,0.00291104895368298,0.37383901639341033,0.0073879357625239
{'n_clusters': 1200},0.4274259632147393,0.0020991390004909275,0.37920555852535837,0.008132257466466807
{'n_clusters': 1250},0.4355542459141839,0.0012353423430771818,0.3862040639708343,0.008653283744986693
{'n_clusters': 1300},0.4429764191978779,0.0014185321859110976,0.3927317940987899,0.008950472474181329
{'n_clusters': 1350},0.45076734331115215,0.0021411117169951913,0.3983807137554275,0.00742588105680374
{'n_clusters': 1400},0.45727939914711807,0.0022521142609359386,0.40293135303135114,0.007760636666029371
{'n_clusters': 1450},0.463273619928548,0.002399731476005683,0.40767025712385774,0.008328036038694855
{'n_clusters': 1500},0.46940123435325376,0.002862921645072845,0.4116873316680767,0.007707668509883898
{'n_clusters': 1550},0.4763448027299618,0.0032700422880953413,0.41758747300705296,0.007987376911677226
{'n_clusters': 1600},0.4824331774659634,0.00356594388059913,0.42157314053156425,0.008381154566885977
{'n_clusters': 1650},0.48827833095029155,0.0030524303785106604,0.4258413087069203,0.008954671902501063
{'n_clusters': 1700},0.4941234985924613,0.00384466685297297,0.43058016847401087,0.008620736460896575
{'n_clusters': 1750},0.4999921919504386,0.0035991514623078496,0.4345031106099384,0.008300006111124468
