params,train_mean,train_std,test_mean,test_std
{'n_neighbors': 10},0.37671621497155694,0.005353492907650205,0.27321603128054744,0.012079195185921392
{'n_neighbors': 20},0.28843871189673276,0.004120921790344931,0.23003502769631803,0.011490824983427957
{'n_neighbors': 30},0.24061892381916322,0.00737247374863865,0.20016617790811342,0.009506510008565363
{'n_neighbors': 40},0.21479075675023776,0.0070606336331561345,0.1916911045943304,0.006509027748070403
{'n_neighbors': 50},0.1991533483652418,0.007997272463946234,0.17756842619745844,0.009575771745554072
{'n_neighbors': 60},0.18230565253697806,0.008049319974490713,0.16586102965135224,0.008427819882376507
{'n_neighbors': 70},0.17231772793263425,0.005581511992071729,0.155772238514174,0.012670002335039062
{'n_neighbors': 80},0.1627325709499464,0.00647891936483069,0.14932144020853697,0.013940435996973451
{'n_neighbors': 90},0.15435912623597248,0.007355017208354996,0.14448110133594003,0.012593567808385284
{'n_neighbors': 100},0.14951578833810905,0.00680459923962693,0.14044558488106876,0.012721509124481839
